Ward,Day,Time,Demand,DemandType
Ward 156,Tuesday,00:00:00,37,Low Demand
Ward 156,Tuesday,01:00:00,26,Low Demand
Ward 156,Tuesday,02:00:00,32,Low Demand
Ward 156,Tuesday,03:00:00,27,Low Demand
Ward 156,Tuesday,04:00:00,29,Low Demand
Ward 156,Tuesday,05:00:00,32,Low Demand
Ward 156,Tuesday,06:00:00,67,Medium Demand
Ward 156,Tuesday,07:00:00,65,Medium Demand
Ward 156,Tuesday,08:00:00,71,Medium Demand
Ward 156,Tuesday,09:00:00,59,Low Demand
Ward 156,Tuesday,10:00:00,55,Low Demand
Ward 156,Tuesday,11:00:00,42,Low Demand
Ward 156,Tuesday,12:00:00,47,Low Demand
Ward 156,Tuesday,13:00:00,51,Low Demand
Ward 156,Tuesday,14:00:00,52,Low Demand
Ward 156,Tuesday,15:00:00,50,Low Demand
Ward 156,Tuesday,16:00:00,43,Low Demand
Ward 156,Tuesday,17:00:00,96,High Demand
Ward 156,Tuesday,18:00:00,95,High Demand
Ward 156,Tuesday,19:00:00,75,Medium Demand
Ward 156,Tuesday,20:00:00,73,Medium Demand
Ward 156,Tuesday,21:00:00,27,Low Demand
Ward 156,Tuesday,22:00:00,28,Low Demand
Ward 156,Tuesday,23:00:00,29,Low Demand
Ward 156,Wednesday,00:00:00,27,Low Demand
Ward 156,Wednesday,01:00:00,31,Low Demand
Ward 156,Wednesday,02:00:00,23,Low Demand
Ward 156,Wednesday,03:00:00,22,Low Demand
Ward 156,Wednesday,04:00:00,26,Low Demand
Ward 156,Wednesday,05:00:00,32,Low Demand
Ward 156,Wednesday,06:00:00,64,Medium Demand
Ward 156,Wednesday,07:00:00,62,Medium Demand
Ward 156,Wednesday,08:00:00,63,Medium Demand
Ward 156,Wednesday,09:00:00,70,Medium Demand
Ward 156,Wednesday,10:00:00,49,Low Demand
Ward 156,Wednesday,11:00:00,41,Low Demand
Ward 156,Wednesday,12:00:00,52,Low Demand
Ward 156,Wednesday,13:00:00,44,Low Demand
Ward 156,Wednesday,14:00:00,42,Low Demand
Ward 156,Wednesday,15:00:00,53,Low Demand
Ward 156,Wednesday,16:00:00,52,Low Demand
Ward 156,Wednesday,17:00:00,86,Medium Demand
Ward 156,Wednesday,18:00:00,76,Medium Demand
Ward 156,Wednesday,19:00:00,77,Medium Demand
Ward 156,Wednesday,20:00:00,88,Medium Demand
Ward 156,Wednesday,21:00:00,35,Low Demand
Ward 156,Wednesday,22:00:00,26,Low Demand
Ward 156,Wednesday,23:00:00,34,Low Demand
Ward 156,Thursday,00:00:00,33,Low Demand
Ward 156,Thursday,01:00:00,30,Low Demand
Ward 156,Thursday,02:00:00,30,Low Demand
Ward 156,Thursday,03:00:00,32,Low Demand
Ward 156,Thursday,04:00:00,28,Low Demand
Ward 156,Thursday,05:00:00,33,Low Demand
Ward 156,Thursday,06:00:00,67,Medium Demand
Ward 156,Thursday,07:00:00,64,Medium Demand
Ward 156,Thursday,08:00:00,73,Medium Demand
Ward 156,Thursday,09:00:00,55,Low Demand
Ward 156,Thursday,10:00:00,55,Low Demand
Ward 156,Thursday,11:00:00,44,Low Demand
Ward 156,Thursday,12:00:00,42,Low Demand
Ward 156,Thursday,13:00:00,45,Low Demand
Ward 156,Thursday,14:00:00,47,Low Demand
Ward 156,Thursday,15:00:00,44,Low Demand
Ward 156,Thursday,16:00:00,43,Low Demand
Ward 156,Thursday,17:00:00,74,Medium Demand
Ward 156,Thursday,18:00:00,89,Medium Demand
Ward 156,Thursday,19:00:00,86,Medium Demand
Ward 156,Thursday,20:00:00,95,High Demand
Ward 156,Thursday,21:00:00,28,Low Demand
Ward 156,Thursday,22:00:00,35,Low Demand
Ward 156,Thursday,23:00:00,24,Low Demand
Ward 156,Friday,00:00:00,23,Low Demand
Ward 156,Friday,01:00:00,35,Low Demand
Ward 156,Friday,02:00:00,25,Low Demand
Ward 156,Friday,03:00:00,28,Low Demand
Ward 156,Friday,04:00:00,34,Low Demand
Ward 156,Friday,05:00:00,29,Low Demand
Ward 156,Friday,06:00:00,67,Medium Demand
Ward 156,Friday,07:00:00,60,Medium Demand
Ward 156,Friday,08:00:00,67,Medium Demand
Ward 156,Friday,09:00:00,60,Medium Demand
Ward 156,Friday,10:00:00,47,Low Demand
Ward 156,Friday,11:00:00,41,Low Demand
Ward 156,Friday,12:00:00,46,Low Demand
Ward 156,Friday,13:00:00,48,Low Demand
Ward 156,Friday,14:00:00,51,Low Demand
Ward 156,Friday,15:00:00,45,Low Demand
Ward 156,Friday,16:00:00,56,Low Demand
Ward 156,Friday,17:00:00,81,Medium Demand
Ward 156,Friday,18:00:00,73,Medium Demand
Ward 156,Friday,19:00:00,78,Medium Demand
Ward 156,Friday,20:00:00,75,Medium Demand
Ward 156,Friday,21:00:00,27,Low Demand
Ward 156,Friday,22:00:00,33,Low Demand
Ward 156,Friday,23:00:00,33,Low Demand
Ward 156,Saturday,00:00:00,27,Low Demand
Ward 156,Saturday,01:00:00,35,Low Demand
Ward 156,Saturday,02:00:00,36,Low Demand
Ward 156,Saturday,03:00:00,29,Low Demand
Ward 156,Saturday,04:00:00,36,Low Demand
Ward 156,Saturday,05:00:00,40,Low Demand
Ward 156,Saturday,06:00:00,69,Medium Demand
Ward 156,Saturday,07:00:00,73,Medium Demand
Ward 156,Saturday,08:00:00,73,Medium Demand
Ward 156,Saturday,09:00:00,81,Medium Demand
Ward 156,Saturday,10:00:00,50,Low Demand
Ward 156,Saturday,11:00:00,65,Medium Demand
Ward 156,Saturday,12:00:00,62,Medium Demand
Ward 156,Saturday,13:00:00,65,Medium Demand
Ward 156,Saturday,14:00:00,65,Medium Demand
Ward 156,Saturday,15:00:00,57,Low Demand
Ward 156,Saturday,16:00:00,64,Medium Demand
Ward 156,Saturday,17:00:00,82,Medium Demand
Ward 156,Saturday,18:00:00,86,Medium Demand
Ward 156,Saturday,19:00:00,106,High Demand
Ward 156,Saturday,20:00:00,109,High Demand
Ward 156,Saturday,21:00:00,40,Low Demand
Ward 156,Saturday,22:00:00,34,Low Demand
Ward 156,Saturday,23:00:00,37,Low Demand
Ward 157,Sunday,00:00:00,58,Low Demand
Ward 157,Sunday,01:00:00,54,Low Demand
Ward 157,Sunday,02:00:00,65,Medium Demand
Ward 157,Sunday,03:00:00,69,Medium Demand
Ward 157,Sunday,04:00:00,50,Low Demand
Ward 157,Sunday,05:00:00,52,Low Demand
Ward 157,Sunday,06:00:00,129,High Demand
Ward 157,Sunday,07:00:00,114,High Demand
Ward 157,Sunday,08:00:00,120,High Demand
Ward 157,Sunday,09:00:00,126,High Demand
Ward 157,Sunday,10:00:00,81,Medium Demand
Ward 157,Sunday,11:00:00,103,High Demand
Ward 157,Sunday,12:00:00,88,Medium Demand
Ward 157,Sunday,13:00:00,83,Medium Demand
Ward 157,Sunday,14:00:00,94,High Demand
Ward 157,Sunday,15:00:00,83,Medium Demand
Ward 157,Sunday,16:00:00,83,Medium Demand
Ward 157,Sunday,17:00:00,152,High Demand
Ward 157,Sunday,18:00:00,139,High Demand
Ward 157,Sunday,19:00:00,155,High Demand
Ward 157,Sunday,20:00:00,143,High Demand
Ward 157,Sunday,21:00:00,62,Medium Demand
Ward 157,Sunday,22:00:00,54,Low Demand
Ward 157,Sunday,23:00:00,54,Low Demand
Ward 157,Monday,00:00:00,53,Low Demand
Ward 157,Monday,01:00:00,56,Low Demand
Ward 157,Monday,02:00:00,46,Low Demand
Ward 157,Monday,03:00:00,52,Low Demand
Ward 157,Monday,04:00:00,42,Low Demand
Ward 157,Monday,05:00:00,49,Low Demand
Ward 157,Monday,06:00:00,110,High Demand
Ward 157,Monday,07:00:00,109,High Demand
Ward 157,Monday,08:00:00,109,High Demand
Ward 157,Monday,09:00:00,111,High Demand
Ward 157,Monday,10:00:00,80,Medium Demand
Ward 157,Monday,11:00:00,88,Medium Demand
Ward 157,Monday,12:00:00,81,Medium Demand
Ward 157,Monday,13:00:00,76,Medium Demand
Ward 157,Monday,14:00:00,81,Medium Demand
Ward 157,Monday,15:00:00,78,Medium Demand
Ward 157,Monday,16:00:00,86,Medium Demand
Ward 157,Monday,17:00:00,132,High Demand
Ward 157,Monday,18:00:00,133,High Demand
Ward 157,Monday,19:00:00,138,High Demand
Ward 157,Monday,20:00:00,146,High Demand
Ward 157,Monday,21:00:00,54,Low Demand
Ward 157,Monday,22:00:00,45,Low Demand
Ward 157,Monday,23:00:00,46,Low Demand
Ward 157,Tuesday,00:00:00,58,Low Demand
Ward 157,Tuesday,01:00:00,42,Low Demand
Ward 157,Tuesday,02:00:00,50,Low Demand
Ward 157,Tuesday,03:00:00,44,Low Demand
Ward 157,Tuesday,04:00:00,48,Low Demand
Ward 157,Tuesday,05:00:00,52,Low Demand
Ward 157,Tuesday,06:00:00,111,High Demand
Ward 157,Tuesday,07:00:00,115,High Demand
Ward 157,Tuesday,08:00:00,98,High Demand
Ward 157,Tuesday,09:00:00,114,High Demand
Ward 157,Tuesday,10:00:00,79,Medium Demand
Ward 157,Tuesday,11:00:00,86,Medium Demand
Ward 157,Tuesday,12:00:00,78,Medium Demand
Ward 157,Tuesday,13:00:00,75,Medium Demand
Ward 157,Tuesday,14:00:00,89,Medium Demand
Ward 157,Tuesday,15:00:00,87,Medium Demand
Ward 157,Tuesday,16:00:00,70,Medium Demand
Ward 157,Tuesday,17:00:00,121,High Demand
Ward 157,Tuesday,18:00:00,135,High Demand
Ward 157,Tuesday,19:00:00,134,High Demand
Ward 157,Tuesday,20:00:00,136,High Demand
Ward 157,Tuesday,21:00:00,56,Low Demand
Ward 157,Tuesday,22:00:00,48,Low Demand
Ward 157,Tuesday,23:00:00,50,Low Demand
Ward 157,Wednesday,00:00:00,44,Low Demand
Ward 157,Wednesday,01:00:00,56,Low Demand
Ward 157,Wednesday,02:00:00,47,Low Demand
Ward 157,Wednesday,03:00:00,47,Low Demand
Ward 157,Wednesday,04:00:00,58,Low Demand
Ward 157,Wednesday,05:00:00,52,Low Demand
Ward 157,Wednesday,06:00:00,104,High Demand
Ward 157,Wednesday,07:00:00,98,High Demand
Ward 157,Wednesday,08:00:00,100,High Demand
Ward 157,Wednesday,09:00:00,98,High Demand
Ward 157,Wednesday,10:00:00,76,Medium Demand
Ward 157,Wednesday,11:00:00,91,High Demand
Ward 157,Wednesday,12:00:00,80,Medium Demand
Ward 157,Wednesday,13:00:00,77,Medium Demand
Ward 157,Wednesday,14:00:00,82,Medium Demand
Ward 157,Wednesday,15:00:00,85,Medium Demand
Ward 157,Wednesday,16:00:00,74,Medium Demand
Ward 157,Wednesday,17:00:00,135,High Demand
Ward 157,Wednesday,18:00:00,122,High Demand
Ward 157,Wednesday,19:00:00,139,High Demand
Ward 157,Wednesday,20:00:00,122,High Demand
Ward 157,Wednesday,21:00:00,54,Low Demand
Ward 157,Wednesday,22:00:00,42,Low Demand
Ward 157,Wednesday,23:00:00,50,Low Demand
Ward 157,Thursday,00:00:00,42,Low Demand
Ward 157,Thursday,01:00:00,57,Low Demand
Ward 157,Thursday,02:00:00,57,Low Demand
Ward 157,Thursday,03:00:00,46,Low Demand
Ward 157,Thursday,04:00:00,41,Low Demand
Ward 157,Thursday,05:00:00,55,Low Demand
Ward 157,Thursday,06:00:00,99,High Demand
Ward 157,Thursday,07:00:00,109,High Demand
Ward 157,Thursday,08:00:00,97,High Demand
Ward 157,Thursday,09:00:00,99,High Demand
Ward 157,Thursday,10:00:00,77,Medium Demand
Ward 157,Thursday,11:00:00,83,Medium Demand
Ward 157,Thursday,12:00:00,80,Medium Demand
Ward 157,Thursday,13:00:00,87,Medium Demand
Ward 157,Thursday,14:00:00,77,Medium Demand
Ward 157,Thursday,15:00:00,80,Medium Demand
Ward 157,Thursday,16:00:00,71,Medium Demand
Ward 157,Thursday,17:00:00,113,High Demand
Ward 157,Thursday,18:00:00,118,High Demand
Ward 157,Thursday,19:00:00,117,High Demand
Ward 157,Thursday,20:00:00,122,High Demand
Ward 157,Thursday,21:00:00,57,Low Demand
Ward 157,Thursday,22:00:00,57,Low Demand
Ward 157,Thursday,23:00:00,56,Low Demand
Ward 157,Friday,00:00:00,40,Low Demand
Ward 157,Friday,01:00:00,45,Low Demand
Ward 157,Friday,02:00:00,51,Low Demand
Ward 157,Friday,03:00:00,51,Low Demand
Ward 157,Friday,04:00:00,53,Low Demand
Ward 157,Friday,05:00:00,51,Low Demand
Ward 157,Friday,06:00:00,107,High Demand
Ward 157,Friday,07:00:00,94,High Demand
Ward 157,Friday,08:00:00,98,High Demand
Ward 157,Friday,09:00:00,96,High Demand
Ward 157,Friday,10:00:00,91,High Demand
Ward 157,Friday,11:00:00,80,Medium Demand
Ward 157,Friday,12:00:00,86,Medium Demand
Ward 157,Friday,13:00:00,92,High Demand
Ward 157,Friday,14:00:00,82,Medium Demand
Ward 157,Friday,15:00:00,78,Medium Demand
Ward 157,Friday,16:00:00,77,Medium Demand
Ward 157,Friday,17:00:00,132,High Demand
Ward 157,Friday,18:00:00,122,High Demand
Ward 157,Friday,19:00:00,133,High Demand
Ward 157,Friday,20:00:00,125,High Demand
Ward 157,Friday,21:00:00,50,Low Demand
Ward 157,Friday,22:00:00,39,Low Demand
Ward 157,Friday,23:00:00,50,Low Demand
Ward 157,Saturday,00:00:00,60,Medium Demand
Ward 157,Saturday,01:00:00,50,Low Demand
Ward 157,Saturday,02:00:00,57,Low Demand
Ward 157,Saturday,03:00:00,60,Medium Demand
Ward 157,Saturday,04:00:00,52,Low Demand
Ward 157,Saturday,05:00:00,48,Low Demand
Ward 157,Saturday,06:00:00,128,High Demand
Ward 157,Saturday,07:00:00,110,High Demand
Ward 157,Saturday,08:00:00,124,High Demand
Ward 157,Saturday,09:00:00,128,High Demand
Ward 157,Saturday,10:00:00,81,Medium Demand
Ward 157,Saturday,11:00:00,92,High Demand
Ward 157,Saturday,12:00:00,96,High Demand
Ward 157,Saturday,13:00:00,93,High Demand
Ward 157,Saturday,14:00:00,90,Medium Demand
Ward 157,Saturday,15:00:00,105,High Demand
Ward 157,Saturday,16:00:00,98,High Demand
Ward 157,Saturday,17:00:00,143,High Demand
Ward 157,Saturday,18:00:00,150,High Demand
Ward 157,Saturday,19:00:00,140,High Demand
Ward 157,Saturday,20:00:00,141,High Demand
Ward 157,Saturday,21:00:00,52,Low Demand
Ward 157,Saturday,22:00:00,58,Low Demand
Ward 157,Saturday,23:00:00,51,Low Demand
Ward 158,Sunday,00:00:00,41,Low Demand
Ward 158,Sunday,01:00:00,56,Low Demand
Ward 158,Sunday,02:00:00,58,Low Demand
Ward 158,Sunday,03:00:00,50,Low Demand
Ward 158,Sunday,04:00:00,54,Low Demand
Ward 158,Sunday,05:00:00,60,Medium Demand
Ward 158,Sunday,06:00:00,116,High Demand
Ward 158,Sunday,07:00:00,105,High Demand
Ward 158,Sunday,08:00:00,101,High Demand
Ward 158,Sunday,09:00:00,111,High Demand
Ward 158,Sunday,10:00:00,79,Medium Demand
Ward 158,Sunday,11:00:00,83,Medium Demand
Ward 158,Sunday,12:00:00,87,Medium Demand
Ward 158,Sunday,13:00:00,87,Medium Demand
Ward 158,Sunday,14:00:00,88,Medium Demand
Ward 158,Sunday,15:00:00,94,High Demand
Ward 158,Sunday,16:00:00,88,Medium Demand
Ward 158,Sunday,17:00:00,157,High Demand
Ward 158,Sunday,18:00:00,133,High Demand
Ward 158,Sunday,19:00:00,144,High Demand
Ward 158,Sunday,20:00:00,148,High Demand
Ward 158,Sunday,21:00:00,59,Low Demand
Ward 158,Sunday,22:00:00,64,Medium Demand
Ward 158,Sunday,23:00:00,52,Low Demand
Ward 158,Monday,00:00:00,46,Low Demand
Ward 158,Monday,01:00:00,49,Low Demand
Ward 158,Monday,02:00:00,51,Low Demand
Ward 158,Monday,03:00:00,45,Low Demand
Ward 158,Monday,04:00:00,42,Low Demand
Ward 158,Monday,05:00:00,57,Low Demand
Ward 158,Monday,06:00:00,106,High Demand
Ward 158,Monday,07:00:00,107,High Demand
Ward 158,Monday,08:00:00,109,High Demand
Ward 158,Monday,09:00:00,95,High Demand
Ward 158,Monday,10:00:00,82,Medium Demand
Ward 158,Monday,11:00:00,70,Medium Demand
Ward 158,Monday,12:00:00,81,Medium Demand
Ward 158,Monday,13:00:00,76,Medium Demand
Ward 158,Monday,14:00:00,86,Medium Demand
Ward 158,Monday,15:00:00,72,Medium Demand
Ward 158,Monday,16:00:00,82,Medium Demand
Ward 158,Monday,17:00:00,112,High Demand
Ward 158,Monday,18:00:00,113,High Demand
Ward 158,Monday,19:00:00,127,High Demand
Ward 158,Monday,20:00:00,113,High Demand
Ward 158,Monday,21:00:00,39,Low Demand
Ward 158,Monday,22:00:00,53,Low Demand
Ward 158,Monday,23:00:00,53,Low Demand
Ward 158,Tuesday,00:00:00,48,Low Demand
Ward 158,Tuesday,01:00:00,46,Low Demand
Ward 158,Tuesday,02:00:00,53,Low Demand
Ward 158,Tuesday,03:00:00,54,Low Demand
Ward 158,Tuesday,04:00:00,57,Low Demand
Ward 158,Tuesday,05:00:00,48,Low Demand
Ward 158,Tuesday,06:00:00,100,High Demand
Ward 158,Tuesday,07:00:00,108,High Demand
Ward 158,Tuesday,08:00:00,110,High Demand
Ward 158,Tuesday,09:00:00,95,High Demand
Ward 158,Tuesday,10:00:00,76,Medium Demand
Ward 158,Tuesday,11:00:00,82,Medium Demand
Ward 158,Tuesday,12:00:00,90,Medium Demand
Ward 158,Tuesday,13:00:00,72,Medium Demand
Ward 158,Tuesday,14:00:00,71,Medium Demand
Ward 158,Tuesday,15:00:00,75,Medium Demand
Ward 158,Tuesday,16:00:00,77,Medium Demand
Ward 158,Tuesday,17:00:00,115,High Demand
Ward 158,Tuesday,18:00:00,112,High Demand
Ward 158,Tuesday,19:00:00,120,High Demand
Ward 158,Tuesday,20:00:00,122,High Demand
Ward 158,Tuesday,21:00:00,42,Low Demand
Ward 158,Tuesday,22:00:00,54,Low Demand
Ward 158,Tuesday,23:00:00,39,Low Demand
Ward 158,Wednesday,00:00:00,52,Low Demand
Ward 158,Wednesday,01:00:00,52,Low Demand
Ward 158,Wednesday,02:00:00,45,Low Demand
Ward 158,Wednesday,03:00:00,47,Low Demand
Ward 158,Wednesday,04:00:00,52,Low Demand
Ward 158,Wednesday,05:00:00,45,Low Demand
Ward 158,Wednesday,06:00:00,104,High Demand
Ward 158,Wednesday,07:00:00,105,High Demand
Ward 158,Wednesday,08:00:00,107,High Demand
Ward 158,Wednesday,09:00:00,104,High Demand
Ward 158,Wednesday,10:00:00,73,Medium Demand
Ward 158,Wednesday,11:00:00,71,Medium Demand
Ward 158,Wednesday,12:00:00,82,Medium Demand
Ward 158,Wednesday,13:00:00,77,Medium Demand
Ward 158,Wednesday,14:00:00,84,Medium Demand
Ward 158,Wednesday,15:00:00,76,Medium Demand
Ward 158,Wednesday,16:00:00,77,Medium Demand
Ward 158,Wednesday,17:00:00,124,High Demand
Ward 158,Wednesday,18:00:00,120,High Demand
Ward 158,Wednesday,19:00:00,110,High Demand
Ward 158,Wednesday,20:00:00,124,High Demand
Ward 158,Wednesday,21:00:00,39,Low Demand
Ward 158,Wednesday,22:00:00,54,Low Demand
Ward 158,Wednesday,23:00:00,53,Low Demand
Ward 158,Thursday,00:00:00,47,Low Demand
Ward 158,Thursday,01:00:00,44,Low Demand
Ward 158,Thursday,02:00:00,47,Low Demand
Ward 158,Thursday,03:00:00,47,Low Demand
Ward 158,Thursday,04:00:00,45,Low Demand
Ward 158,Thursday,05:00:00,46,Low Demand
Ward 158,Thursday,06:00:00,102,High Demand
Ward 158,Thursday,07:00:00,112,High Demand
Ward 158,Thursday,08:00:00,96,High Demand
Ward 158,Thursday,09:00:00,100,High Demand
Ward 158,Thursday,10:00:00,80,Medium Demand
Ward 158,Thursday,11:00:00,84,Medium Demand
Ward 158,Thursday,12:00:00,87,Medium Demand
Ward 158,Thursday,13:00:00,70,Medium Demand
Ward 158,Thursday,14:00:00,88,Medium Demand
Ward 158,Thursday,15:00:00,73,Medium Demand
Ward 158,Thursday,16:00:00,79,Medium Demand
Ward 158,Thursday,17:00:00,126,High Demand
Ward 158,Thursday,18:00:00,140,High Demand
Ward 158,Thursday,19:00:00,120,High Demand
Ward 158,Thursday,20:00:00,112,High Demand
Ward 158,Thursday,21:00:00,51,Low Demand
Ward 158,Thursday,22:00:00,56,Low Demand
Ward 158,Thursday,23:00:00,38,Low Demand
Ward 158,Friday,00:00:00,39,Low Demand
Ward 158,Friday,01:00:00,41,Low Demand
Ward 158,Friday,02:00:00,45,Low Demand
Ward 158,Friday,03:00:00,58,Low Demand
Ward 158,Friday,04:00:00,51,Low Demand
Ward 158,Friday,05:00:00,54,Low Demand
Ward 158,Friday,06:00:00,101,High Demand
Ward 158,Friday,07:00:00,93,High Demand
Ward 158,Friday,08:00:00,92,High Demand
Ward 158,Friday,09:00:00,109,High Demand
Ward 158,Friday,10:00:00,80,Medium Demand
Ward 158,Friday,11:00:00,81,Medium Demand
Ward 158,Friday,12:00:00,81,Medium Demand
Ward 158,Friday,13:00:00,75,Medium Demand
Ward 158,Friday,14:00:00,75,Medium Demand
Ward 158,Friday,15:00:00,82,Medium Demand
Ward 158,Friday,16:00:00,79,Medium Demand
Ward 158,Friday,17:00:00,125,High Demand
Ward 158,Friday,18:00:00,131,High Demand
Ward 158,Friday,19:00:00,120,High Demand
Ward 158,Friday,20:00:00,133,High Demand
Ward 158,Friday,21:00:00,51,Low Demand
Ward 158,Friday,22:00:00,44,Low Demand
Ward 158,Friday,23:00:00,53,Low Demand
Ward 158,Saturday,00:00:00,62,Medium Demand
Ward 158,Saturday,01:00:00,56,Low Demand
Ward 158,Saturday,02:00:00,63,Medium Demand
Ward 158,Saturday,03:00:00,59,Low Demand
Ward 158,Saturday,04:00:00,56,Low Demand
Ward 158,Saturday,05:00:00,62,Medium Demand
Ward 158,Saturday,06:00:00,111,High Demand
Ward 158,Saturday,07:00:00,112,High Demand
Ward 158,Saturday,08:00:00,120,High Demand
Ward 158,Saturday,09:00:00,118,High Demand
Ward 158,Saturday,10:00:00,95,High Demand
Ward 158,Saturday,11:00:00,87,Medium Demand
Ward 158,Saturday,12:00:00,81,Medium Demand
Ward 158,Saturday,13:00:00,92,High Demand
Ward 158,Saturday,14:00:00,100,High Demand
Ward 158,Saturday,15:00:00,98,High Demand
Ward 158,Saturday,16:00:00,93,High Demand
Ward 158,Saturday,17:00:00,159,High Demand
Ward 158,Saturday,18:00:00,129,High Demand
Ward 158,Saturday,19:00:00,126,High Demand
Ward 158,Saturday,20:00:00,136,High Demand
Ward 158,Saturday,21:00:00,62,Medium Demand
Ward 158,Saturday,22:00:00,51,Low Demand
Ward 158,Saturday,23:00:00,52,Low Demand
Ward 159,Sunday,00:00:00,66,Medium Demand
Ward 159,Sunday,01:00:00,69,Medium Demand
Ward 159,Sunday,02:00:00,80,Medium Demand
Ward 159,Sunday,03:00:00,55,Low Demand
Ward 159,Sunday,04:00:00,69,Medium Demand
Ward 159,Sunday,05:00:00,63,Medium Demand
Ward 159,Sunday,06:00:00,139,High Demand
Ward 159,Sunday,07:00:00,135,High Demand
Ward 159,Sunday,08:00:00,149,High Demand
Ward 159,Sunday,09:00:00,134,High Demand
Ward 159,Sunday,10:00:00,114,High Demand
Ward 159,Sunday,11:00:00,121,High Demand
Ward 159,Sunday,12:00:00,103,High Demand
Ward 159,Sunday,13:00:00,105,High Demand
Ward 159,Sunday,14:00:00,114,High Demand
Ward 159,Sunday,15:00:00,124,High Demand
Ward 159,Sunday,16:00:00,105,High Demand
Ward 159,Sunday,17:00:00,177,High Demand
Ward 159,Sunday,18:00:00,171,High Demand
Ward 159,Sunday,19:00:00,171,High Demand
Ward 159,Sunday,20:00:00,179,High Demand
Ward 159,Sunday,21:00:00,67,Medium Demand
Ward 159,Sunday,22:00:00,69,Medium Demand
Ward 159,Sunday,23:00:00,78,Medium Demand
Ward 159,Monday,00:00:00,51,Low Demand
Ward 159,Monday,01:00:00,54,Low Demand
Ward 159,Monday,02:00:00,71,Medium Demand
Ward 159,Monday,03:00:00,59,Low Demand
Ward 159,Monday,04:00:00,56,Low Demand
